id	externalId	latitude	longitude	city	postalCode	address	street	phone	open24h	mcDrive	open24h	wlan	coupons	toggo	mcCafe	closedFrom	closedTo	seoURL	wednesday	sunday	thursday	friday	tuesday	saturday	monday	name1	name2
3048	1578	52.3246007	7.4314241	Salzbergen	48499	Salzbergen, An der Landesgrenz	An der Landesgrenze 4	+49 5971 8029744	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/salzbergen-an-der-landesgrenze-4	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Systemgastronomie Christian Eckstein GmbH & Co. KG
233	374	50.8916245499	6.90173318636	Hürth	50354	Hürth, Luxemburger Str.	Luxemburger Str. 106-112	+49 2233 965326	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/huerth-luxemburger-str-106-112	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
489	653	53.6016283291	11.3899461511	Schwerin	19061	Schwerin, Grabenstr.	Grabenstr. 6	+49 385 612323	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/schwerin-grabenstr-6	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	McDonald's Restaurant	Joachim Fietz
745	945	47.7756920815	9.19176415203	Überlingen	88662	Ueberlingen, Zur Weierhalde	Zur Weierhalde 2	+49 7551 970815	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/ueberlingen-zur-weierhalde-2	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	McDonald's Restaurant	Manfred Heck Restaurantbetriebe
2537	1031	48.0686150239	8.46545464731	Villingen-Schwenningen	78048	Villingen-Schwenningen, Milans	Milanstr. 4	+49 7721 508320	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/villingen-schwenningen-milanstr-4	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	McDonald's Restaurant	J. Deitlaff-Systemgastronomie GmbH Villingen-Schwenningen
2793	1309	51.344641118	12.381063352	Leipzig	04109	Leipzig, Hauptbahnhof (Erdgesc	Willy-Brandt-Platz 7 (Hauptbahnhof)	+49 341 1495580	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/leipzig-willy-brandt-platz-7-hauptbahnhof	09:00 - 22:00	09:00 - 22:00	09:00 - 22:00	09:00 - 22:00	09:00 - 22:00	09:00 - 22:00	09:00 - 22:00	McDonald's Restaurant	Stefan Timme Familiengastronomie e.K.
3049	1579	47.923421835	7.70807010088	Bad Krozingen	79189	Bad Krozingen, Freiburger Str.	Freiburger Str. 25	+49 7633 8068897	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/bad-krozingen-freiburger-str-25	10:00 - 00:00	10:00 - 00:00	10:00 - 00:00	10:00 - 01:00	10:00 - 00:00	10:00 - 01:00	10:00 - 00:00	McDonald's Restaurant	Stumpen GASTRO KG
234	375	50.4485837675	7.85161093023	Montabaur	56410	Montabaur, Industriestr.	Industriestr. 20	+49 2602 3239	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/montabaur-industriestr-20	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	McDonald's Restaurant	DOHNIE Restaurant KG
490	654	52.2802577971	11.4321779062	Haldensleben	39340	Haldensleben, Nathusiusstraße,	Johann-Gottlob-Nathusius-Str. 28	+49 3904 49090	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/haldensleben-johann-gottlob-nathusius-str-28	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Rieke Haldensleben GmbH & Co. KG
746	946	52.5080637111	13.3744543638	Berlin	10785	Berlin, Potsamer Platz Arkaden	Alte Potsdamerstr. 7	+49 30 25296444	True	False	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/berlin-alte-potsdamerstr-7	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
2538	1032	53.4888692398	10.2711501524	Wentorf	21465	Wentorf, Immenberg	Immenberg 2	+49 40 72919856	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/wentorf-immenberg-2	09:00 - 00:00	10:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	Michael Kaup Systemgastronomie e.K. Immenberg 2
2794	1310	51.5946474065	7.1275788514	Herten	45699	Herten, Resser Weg	Resser Weg 26	+49 2366 180770	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/herten-resser-weg-26	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	CE Gastro GmbH
3050	1580	51.990298	8.789556	Lage	32791	Lage, Stauffenbergstr.-Ecke La	Stauffenbergstr. 2	+49 5232 6998663	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/lage-stauffenbergstr-2	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	KMG Familienrestaurants GmbH
235	376	49.3565870852	6.72012618748	Dillingen	66763	Dillingen, Merziger Str.	Merziger Str. 85	+49 6831 704524	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/dillingen-merziger-str-85	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Stotzem Family Food GmbH
491	655	48.1692048114	8.57346854235	Zimmern ob Rottweil	78658	Zimmern Ob Rottweil, Flözlinge	Flözlinger Str. 57	+49 741 347373	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/zimmern-ob-rottweil-floezlinger-str-57	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	08:00 - 03:00	08:00 - 00:00	McDonald's Restaurant	MCK Systemgastronomie GmbH
747	947	49.9564426215	9.77143088532	Karlstadt	97753	Karlstadt, Würzburgerstr.	Würzburger Str.1	+49 9353 996123	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/karlstadt-wuerzburger-str1	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Peter Bohnet Restaurantbetriebe e.K.
2539	1033	52.8602621445	8.74855268611	Bassum	27211	Bassum, Industriestr.	Industriestr. 23	+49 4241 971891	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/bassum-industriestr-23	08:30 - 23:30	09:00 - 23:30	08:30 - 23:30	08:30 - 01:00	08:30 - 23:30	08:30 - 01:00	08:30 - 23:30	McDonald's Restaurant	Systemgastronomie Christian Eckstein GmbH & Co. KG
2795	1311	48.5133178067	9.07165785181	Tübingen	72072	Tübingen, Reutlinger Str.	Reutlinger Str. 66	+49 7071 151955	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/tuebingen-reutlinger-str-66	07:00 - 02:00	07:00 - 02:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	McDonald's Restaurant	Susanne Heppert Systemgastronomie
3051	1581	51.517094	7.459405	Dortmund	44137	Dortmund, Hauptbahnhof	Königswall 15 (Hauptbahnhof)	+49 231 9143059	True	False	True	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/dortmund-koenigswall-15-hauptbahnhof	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Kirsch GmbH & Co.KG
236	377	48.4837931784	7.94678993955	Offenburg	77652	Offenburg, Okenstr.	Okenstr. 105	+49 781 91660	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/offenburg-okenstr-105	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Nikolaus Sauer Systemgastronomie e.K.
492	656	48.2217883738	9.02619975416	Albstadt	72458	Albstadt-Ebingen, Truchtelfing	Truchtelfinger Str. 64	+49 7431 90301	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/albstadt-truchtelfinger-str-64	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 03:00	09:00 - 00:00	09:00 - 03:00	09:00 - 00:00	McDonald's Restaurant	Bernd Karrer Systemgastronomie
748	948	51.946986796	10.1385422756	Seesen	38723	Rhüden/Seesen, Am Zainer Berg	Am Zainer Berg 1	+49 5384 907001	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/seesen-am-zainer-berg-1	06:00 - 01:00	00:00 - 01:00	06:00 - 01:00	06:00 - 00:00	06:00 - 01:00	24h	06:00 - 01:00	McDonald's Restaurant	Barbara Rieke Seesen e.K.
2540	1034	49.302904979	10.582909362	Ansbach	91522	Ansbach, Nürnberger Str.	Nürnberger Str. 42a	+49 981 9776083	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/ansbach-nuernberger-str-42a	07:00 - 02:00	07:00 - 02:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	07:00 - 05:00	07:00 - 02:00	McDonald's Restaurant	McDonald's Deutschland LLC
2796	1314	49.2895108974	7.02839080914	Saarbrücken	66125	Saarbrücken-Dudweiler	Hedwig-Stalter-Str. 1	+49 6897 728665	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/saarbruecken-hedwig-stalter-str-1	09:00 - 01:00	10:00 - 00:00	09:00 - 01:00	09:00 - 01:00	09:00 - 01:00	09:00 - 01:00	09:00 - 01:00	McDonald's Restaurant	Getrey Gastro GmbH & Co. KG
3052	1582	48.251436	12.505329	Mühldorf am Inn	84453	Mühldorf, Schorsch-Meier-Str.	Schorsch-Meier-Str. 3	+49 8631 1673818	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/muehldorf-am-inn-schorsch-meier-str-3	07:00 - 00:00	07:00 - 23:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
237	378	47.8433752227	12.0645778896	Kolbermoor	83059	Kolbermoor, Gewerbepark	Carl-Jordan-Str. 22	+49 8031 96910	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/kolbermoor-carl-jordan-str-22	06:00 - 02:00	00:00 - 02:00	06:00 - 02:00	06:00 - 00:00	06:00 - 02:00	24h	06:00 - 02:00	McDonald's Restaurant	Heinritzi Betriebsgesellschaft mbH
493	657	51.1686691135	14.9685935491	Görlitz (OT Girbigsdorf)	02828	Görlitz, Girbigsdorf	Am Hopfenfeld 5	+49 3581 316477	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/goerlitz-ot-girbigsdorf-am-hopfenfeld-5	07:00 - 00:00	08:00 - 00:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	07:00 - 02:00	07:00 - 00:00	McDonald's Restaurant	Willy Dany Restaurantbetriebsgesellschaft mbH & Co. Service KG
749	949	52.8410968679	11.1717982616	Salzwedel	29410	Salzwedel, Magdeburgerstr.	Magdeburger Str.7a	+49 3901 477707	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/salzwedel-magdeburger-str7a	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Schefter Restaurantbetrieb GmbH & Co. KG
2541	1035	48.0316622994	8.52891711437	Bad Dürrheim	78073	Bad Dürrheim, Carl-Friedrich-B	Carl-Friedrich-Benz-Str. 15	+49 7726 929672	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bad-duerrheim-carl-friedrich-benz-str-15	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	J. Deitlaff-Systemgastronomie GmbH Bad Dürrheim
2797	1315	51.7806464284	6.12902320378	Kleve	47533	Kleve, Hoffmannallee	Hoffmannallee 19a	+49 2821 719848	False	False	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/kleve-hoffmannallee-19a	08:00 - 23:00	08:00 - 22:00	08:00 - 23:00	08:00 - 00:00	08:00 - 23:00	08:00 - 00:00	08:00 - 23:00	McDonald's Restaurant	Wolfgang Hahne
3053	1583	52.4855724126	9.84515536082	Großburgwedel	30938	Großburgwedel, Kokenhorststr.	Kokenhorststr. 18	+49 5139 9839873	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/grossburgwedel-kokenhorststr-18	06:00 - 01:00	06:00 - 01:00	06:00 - 01:00	06:00 - 03:00	06:00 - 01:00	06:00 - 03:00	06:00 - 01:00	McDonald's Restaurant	Restaurantbetriebe David Ehmann e.K.
5101	1730	51.5709777555	7.10205893477	Gelsenkirchen	45892	Rastanlage Resser Mark	Brauckstr. 160 (Raststätte Resser Mark, A2)	+49 209 35976112	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/gelsenkirchen-brauckstrasse-160-rastanlage-resser-mark---a2	07:00 - 00:00	09:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	07:00 - 00:00	McDonald's Restaurant	Autobahn Tank & Rast QSR GmbH
238	379	50.3271565987	7.24420131576	Mayen	56727	Mayen, Koblenzer Str.	Koblenzer Str. 160	+49 2651 48567	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/mayen-koblenzer-str-160	08:00 - 00:00	09:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	H. Diederich GmbH
494	658	52.4866744	13.4248777	Berlin	10967	Berlin, Hermannplatz 2-3	Hermannplatz 2-3	+49 30 61309390	True	False	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/berlin-hermannplatz-2-3	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	MaKS 2 Food GmbH
2542	1036	53.700240798	10.734780734	Ratzeburg	23909	Ratzeburg, Am Rackerschlag	Am Rackerschlag 2	+49 4541 858211	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/ratzeburg-am-rackerschlag-2	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 04:00	08:00 - 00:00	08:00 - 04:00	08:00 - 00:00	McDonald's Restaurant	McDonald's Deutschland LLC
2798	1316	51.4388464883	7.33672425441	Witten	58452	Witten, Ruhrstr.	Ruhrstr. 1	+49 2302 9731433	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/witten-ruhrstr-1	09:00 - 20:00	geschlossen	09:00 - 20:00	09:00 - 22:00	09:00 - 20:00	09:00 - 22:00	09:00 - 20:00	McDonald's Restaurant	ULKRA Familienrestaurant GmbH
3054	1584	54.2966251107	10.8665863083	Oldenburg in Holstein	23758	Oldenburg, Dannauer Bruch	Dannauer Bruch 1	+49 4361 6239942	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/oldenburg-in-holstein-dannauer-bruch-1	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	08:00 - 01:00	08:00 - 00:00	McDonald's Restaurant	Systemgastronomie Kurt Neubaumer e.K.
239	380	47.9676978456	8.78664464805	Tuttlingen	78532	Tuttlingen, Dornierstr.	Dornierstr. 47	+49 7461 8526	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/tuttlingen-dornierstr-47	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	Franz Karl Familienrestaurant
495	659	50.0845463439	8.74496551031	Offenbach am Main	63069	Offenbach, Sprendlinger Landst	Sprendlinger Landstr. 177	+49 69 83833433	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/offenbach-am-main-sprendlinger-landstr-177	07:00 - 02:00	08:00 - 02:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	07:00 - 04:00	07:00 - 02:00	McDonald's Restaurant	Erik Huber Systemgastronomie e.K.
751	951	48.9198086241	8.77637302507	Niefern-Öschelbronn	75223	Niefern-Öschelbronn, Enztalstr	Enztalstr. 2	+49 7233 973119	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/niefern-oeschelbronn-enztalstr-2	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 05:00	07:00 - 01:00	McDonald's Restaurant	Leander Schnell Niefern KG
2543	1037	50.5457711388	7.11070669098	Bad Neuenahr-Ahrweiler	53474	Bad Neuenahr-Ahrweiler	Wilhelmstr. 50-56	+49 2641 902534	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bad-neuenahr-ahrweiler-wilhelmstr-50-56	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	09:00 - 02:00	09:00 - 00:00	McDonald's Restaurant	BSW Systemgastronomie GmbH
3055	1585	52.2106933831	11.6698623506	Magdeburg	39126	Magdeburg, Glindenberger Weg	Glindenberger Weg 1a	+49 391 25443052	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/magdeburg-glindenberger-weg-1a	06:00 - 01:00	07:00 - 01:00	06:00 - 01:00	06:00 - 02:00	06:00 - 01:00	06:00 - 02:00	06:00 - 01:00	McDonald's Restaurant	Systemgastronomie Volker Liebing
240	381	47.7530731356	8.85287848854	Singen	78224	Singen, Am Eisvogel	Industriestr. 1	+49 7731 69661	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/singen-industriestr-1	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 05:00	08:00 - 01:00	08:00 - 05:00	08:00 - 01:00	McDonald's Restaurant	Franz Karl Familienrestaurant
496	660	50.1299785674	8.85958186293	Maintal	63477	Maintal, Wilhelm-Röntgen-Str.	Wilhelm-Röntgen-Str. 24-26	+49 6181 9065067	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/maintal-wilhelm-roentgen-str-24-26	11:00 - 22:00	11:00 - 22:00	11:00 - 22:00	11:00 - 22:00	11:00 - 22:00	11:00 - 22:00	11:00 - 22:00	McDonald's Restaurant	Systro Service GmbH
752	952	53.1166039615	9.39605793631	Rotenburg (OT Wümme)	27356	Rotenburg-Wümme, Rönnebrockswe	Rönnebrocksweg 3/13	+49 4261 630255	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/rotenburg-ot-wuemme-roennebrocksweg-3-13	07:00 - 01:00	06:00 - 01:00	07:00 - 01:00	24h	07:00 - 01:00	24h	07:00 - 01:00	McDonald's Restaurant	Systemgastronomie Breitkopf KG
2544	1038	52.1637548729	7.54496691953	Emsdetten	48282	Emsdetten, Grevener Damm	Grevener Damm 121	+49 2572 943861	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/emsdetten-grevener-damm-121	09:00 - 00:30	09:00 - 00:30	09:00 - 00:30	09:00 - 03:00	09:00 - 00:30	09:00 - 03:00	09:00 - 00:30	McDonald's Restaurant	Systemgastronomie Christian Eckstein GmbH & Co. KG
2800	1318	50.7954649481	6.7798806864	Erftstadt	50374	Erftstadt, Siemensstr.	Siemensstr. 37	+49 2235 466150	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/erftstadt-siemensstr-37	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	McDonald's Deutschland LLC
3056	1586	49.1165635335	12.1124336824	Regenstauf	93128	Regenstauf, Hasler Zell	An der Hasler Zell 4	+49 9402 5041981	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/regenstauf-an-der-hasler-zell-4	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Frank Mosher Restaurants e.K.
241	382	47.8430629375	12.9663294857	Freilassing	83395	Freilassing, Münchener Str.	Sägewerkstr. 15	+49 8654 2236	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/freilassing-saegewerkstr-15	07:00 - 00:00	09:00 - 00:00	07:00 - 01:00	07:00 - 03:00	07:00 - 00:00	07:00 - 03:00	07:00 - 00:00	McDonald's Restaurant	Christian Geistbeck Restaurant GmbH
497	664	49.4781981698	11.0130284923	Fürth	90765	Fürth, Hans-Vogel-Str.	Hans-Vogel-Str. 8	+49 911 7940404	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/fuerth-hans-vogel-str-8	08:00 - 00:00	08:00 - 00:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	08:00 - 02:00	08:00 - 00:00	McDonald's Restaurant	SYGAST Dr. Neumair e.K.
753	953	50.4361016	8.68110921609	Butzbach	35510	Butzbach	Griedeler Str. 77	+49 6033 970570	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/butzbach-griedeler-str-77	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Gluth Systemgastronomie e.K.
2545	1039	50.6306088638	7.2277662962	Bad Honnef	53604	Bad Honnef, Wittichenauer Str.	Wittichenauer Str. 3	+49 2224 967450	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/bad-honnef-wittichenauer-str-3	08:00 - 01:00	09:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Hans-Otto Westphal e.K.
2801	1319	49.0259478406	12.1157922859	Regensburg	93059	Regensburg, Donau-Einkaufszent	Weichser Weg 5	+49 941 4092816	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/regensburg-weichser-weg-5	09:00 - 20:00	geschlossen	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	09:00 - 20:00	McDonald's Restaurant	Frank Mosher Restaurants e.K.
3057	1587	50.943501	6.959165	Köln	50667	Köln, Hauptbahnhof - Mccafé	Trankgasse 11	+49 221 12072682	False	False	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/koeln-trankgasse-11	06:00 - 23:00	06:00 - 23:00	06:00 - 23:00	06:00 - 05:00	06:00 - 23:00	06:00 - 05:00	06:00 - 23:00	McDonald's Restaurant	McDonald's Deutschland LLC
242	383	53.8803705881	10.6740892601	Lübeck	23554	Lübeck, Bei der Lohmühle	Bei der Lohmühle 21b	+49 451 4082365	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/luebeck-bei-der-lohmuehle-21b	07:00 - 01:00	00:00 - 01:00	07:00 - 01:00	07:00 - 00:00	07:00 - 01:00	24h	07:00 - 01:00	McDonald's Restaurant	Systemgastronomie Kurt Neubaumer e.K.
498	665	48.2269008008	7.75080514131	Herbolzheim	79336	Herbolzheim, Europa-Park Rasth	Breisgauallee 4	+49 7643 91190	False	True	False	True	True	False	True	None	None	https://www.mcdonalds.de/restaurant/herbolzheim-breisgauallee-4	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	08:00 - 03:00	08:00 - 01:00	McDonald's Restaurant	Wagner Restaurant GmbH - Verwaltung -
754	954	49.446427294	11.0828589944	Nürnberg	90443	Nürnberg, Hauptbahnhof	Bahnhofsplatz 6 (Hauptbahnhof)	+49 911 2401342	True	False	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/nuernberg-bahnhofsplatz-6-hauptbahnhof	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	McDonald's Deutschland LLC
2546	1040	48.0023951496	11.3465653974	Starnberg	82319	Starnberg, Münchner Str.	Münchner Str. 10	+49 8151 448052	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/starnberg-muenchner-str-10	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 02:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Heinritzi GmbH & Co. Restaurant KG
2802	1320	51.4543923132	7.56139436902	Schwerte	58239	Schwerte, Osthellweg	Am Eckey 3	+49 2304 238004	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/schwerte-am-eckey-3	07:00 - 01:00	07:00 - 01:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	07:00 - 04:00	07:00 - 01:00	McDonald's Restaurant	Li Haas GmbH
3058	1588	51.493708	7.366686	Dortmund	44149	Dortmund, Brandschachtstr.	Brandschachtstr. 1	+49 231 96988237	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/dortmund-brandschachtstr-1	07:00 - 01:00	09:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	Axel Kirsch Systemgastronomie e.K.
243	384	48.1389425468	11.3715032515	Germering	82110	Germering, Augsburger Str.	Augsburger Str. 36	+49 89 8402631	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/germering-augsburger-str-36	07:00 - 01:00	08:00 - 01:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	07:00 - 03:00	07:00 - 01:00	McDonald's Restaurant	MAKO Gastro GmbH
499	666	53.6186102932	9.90445463038	Hamburg	22523	Hamburg, Hörgensweg	Hörgensweg 10	+49 40 579204	False	True	False	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/hamburg-hoergensweg-10	08:00 - 01:00	08:00 - 01:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	08:00 - 02:00	08:00 - 01:00	McDonald's Restaurant	Oliver Bayer Systemgastronomie Eidelstedt GmbH & Co. KG
755	955	49.82044935	11.0023676572	Hirschaid	96114	Hirschaid, Industriestr.	Industriestr. 17	+49 9543 850020	False	True	False	True	True	True	False	None	None	https://www.mcdonalds.de/restaurant/hirschaid-industriestr-17	09:00 - 00:00	09:00 - 00:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	09:00 - 01:00	09:00 - 00:00	McDonald's Restaurant	Ernst Oude Hengel Hirschaid e.K.
2547	1041	48.7849761952	9.01826717741	Leonberg	71229	Leonberg, Neue Ramtelstr.	Neue Ramtelstr. 9	+49 7152 398734	True	True	True	True	True	True	True	None	None	https://www.mcdonalds.de/restaurant/leonberg-neue-ramtelstr-9	24h	24h	24h	24h	24h	24h	24h	McDonald's Restaurant	Friedewald Restaurant GmbH
2803	1321	50.9024518	7.07306651569	Köln	51149	Köln, Rudolf-Diesel-Str. (Real	Rudolf-Diesel-Str. 32 (Real)	+49 2203 359606	False	False	False	True	True	False	False	None	None	https://www.mcdonalds.de/restaurant/koeln-rudolf-diesel-str-32-real	07:00 - 20:00	geschlossen	07:00 - 20:00	07:00 - 22:00	07:00 - 20:00	07:00 - 22:00	07:00 - 20:00	McDonald's Restaurant	McDonald's Deutschland LLC
